Brand,Shoename,Category,No.Of_colors,Price
Puma,Fuse 2.0 Women's Training Shoes,womens,6,"4,499"
Puma,Fuse 2.0 Women's Training Shoes,womens,2,"5,399"
Puma,Deviate NITRO 2 Women's Running Shoes,womens,7,"9,599"
Puma,ForeverRun NITRO Women's Running Shoes,womens,4,"8,399"
Puma,FUTURE ULTIMATE FG/AG Women's Football Boots,womens,3,"11,999"
Puma,Liberate Nitro 2 Women's Running Shoes,womens,4,"6,599"
Puma,Fuse 2.0 Women's Training Shoes,womens,6,"4,949"
Puma,PWR XX Nitro Women's Training Shoes,womens,5,"5,399"
Puma,Enlighten Strap Women's Training Shoes,womens,1,"4,119"
Puma,SOFTRIDE Stakd Premium Women's Running Shoes,womens,2,"4,799"
Puma,Liberate Nitro 2 Women's Running Shoes,womens,4,"10,999"
Puma,ForeverRun NITRO Women's Running Shoes,womens,4,"9,599"
Puma,Camo Women's Sneakers,womens,3,"2,019"
Puma,SOFTRIDE Sophia 2 Premium Women's Running Shoes,womens,2,"3,899"
Puma,Electrify NITRO 3 Women's Running Shoes,womens,2,"8,999"
Puma,Magnify Nitro Knit Women's Running Shoes,womens,1,"14,999"
Puma,Electrify NITRO 3 Women's Running Shoes,womens,2,"8,999"
Puma,Fast-Trac Apex NITRO Women's Running Shoes,womens,1,"12,999"
Puma,Electrify NITRO 3 Knit Women's Running Shoes,womens,2,"9,999"
Puma,Velocity NITRO 2 Women's Running Shoes,womens,5,"11,999"
Puma,Deviate NITRO 2 Women's Running Shoes,womens,7,"15,999"
Puma,Deviate NITRO 2 Women's Running Shoes,womens,7,"15,999"
Puma,Deviate NITRO 2 Women's Running Shoes,womens,7,"15,999"
Puma,ForeverRun NITRO Women's Running Shoes,womens,4,"15,999"
Puma,ForeverRun NITRO Women's Running Shoes,womens,4,"15,999"
Puma,Voyage NITRO 3 Women's Running Shoes,womens,2,"12,999"
Puma,Fast-Trac NITRO 2 Women's Running Shoes,womens,1,"10,999"
Puma,Forever XT Metallic Women's Training Shoes,womens,1,"3,759"
Puma,Explore NITRO Mid GORE-TEX Women's Hiking Shoes,womens,2,"11,999"
Puma,ULTRA ULTIMATE FG/AG Women's Football Boots,womens,3,"10,799"
Puma,PWR XX Nitro Luxe Women's Training Shoes,womens,3,"8,999"
Puma,Pure XT Moto Women's Training Shoes,womens,1,"3,899"
Puma,Velocity NITRO 2 Women's Running Shoes,womens,5,"6,599"
Puma,Magnify NITRO 2 Women's Running Shoes,womens,1,"14,999"
Puma,PWR XX Nitro Luxe Women's Training Shoes,womens,3,"8,999"
Puma,SOFTRIDE Sophia 2 Women's Running Shoes,womens,3,"3,249"
Puma,SOFTRIDE Sophia 2 Women's Running Shoes,womens,3,"3,249"
Puma,PWR XX Nitro Women's Training Shoes,womens,5,"5,219"
Puma,Pure XT Women's Training Shoes,womens,1,"3,249"
Puma,Lex Women's Training Shoes,womens,3,"3,119"
Puma,Magnify Nitro Surge Women's Running Shoes,womens,3,"7,699"
Puma,SOFTRIDE Enzo Nxt Women's Running Shoes,womens,2,"3,299"
Puma,SOFTRIDE Sophia Better Women's Running Shoes,womens,3,"3,299"
Puma,Remedie Metallic Women's Training Shoes,womens,1,"3,569"
Puma,Stewie 2 Team Women's Basketball Shoes,womens,1,"7,199"
Puma,PWRFrame TR 2 Elektro Summer Women's Shoes,womens,2,"4,399"
Puma,PWRFrame 2 Women's Training Shoes,womens,3,"4,499"
Puma,Fast-FWD Nitro Elite Women's Running Shoes,womens,2,"19,999"
Puma,SOFTRIDE Finesse Sport Women's Shoes,womens,1,"2,819"
Puma,PWR XX Nitro Luxe Women's Training Shoes,womens,3,"5,399"
Puma,SOFTRIDE Sophia Marble Women's Running Shoes,womens,1,"3,379"
Puma,SOFTRIDE Sophia 2 Women's Running Shoes,womens,3,"3,249"
Puma,SOFTRIDE Stakd Premium Women's Running Shoes,womens,2,"4,799"
Puma,Cross Women's Sneakers,womens,1,"2,199"
Puma,Twitch Runner Women's Running Shoes,womens,1,"3,599"
Puma,Velocity NITRO 2 Women's Running Shoes,womens,5,"6,959"
Puma,PWRFrame 2 Women's Training Shoes,womens,3,"4,499"
Puma,Deviate NITRO 2 Women's Running Shoes,womens,7,"8,999"
Puma,Fuse 2.0 Women's Training Shoes,womens,6,"4,399"
Puma,Fuse 2.0 Women's Training Shoes,womens,6,"5,219"
Puma,ULTRA Ultimate FG/AG Football Boots Women,womens,1,"10,799"
Puma,Deviate Nitro Elite Carbon Women's Running Shoes,womens,1,"10,799"
Puma,PWR XX NITRO Deco Glam Women's Training Shoes,womens,2,"5,219"
Puma,Softride Sophia 2 Better Women's Running Shoes,womens,2,"3,599"
Puma,Deviate Nitro Elite Fireglow Women's Running Shoes,womens,1,"12,599"
Puma,ULTRA MATCH FG/AG Women's Football Boots,womens,2,"6,999"
Puma,Better Foam Legacy Women's Running Shoes,womens,2,"3,499"
Puma,Fuse 2.0 Women's Training Shoes,womens,6,"4,949"
Puma,Run XX Nitro Women's Running Shoes,womens,3,"6,999"
Puma,Deviate NITRO 2 Women's Running Shoes,womens,7,"11,999"
Puma,Feline Profoam Femme Women's Running Shoes,womens,2,"4,119"
Puma,PWRFrame TR 2 Elektro Summer Women's Shoes,womens,2,"4,399"
Puma,SOFTRIDE Pro Metallic Women's Training Shoes,womens,0,"4,499"
Puma,Fuse 2.0 Safari Glam Women's Training Shoes,womens,1,"4,639"
Puma,Liberate NITRO Fireglow Women's Running Shoes,womens,1,"6,599"
Puma,PWR XX NITRO Deco Glam Women's Training Shoes,womens,2,"5,399"
Puma,PUMA x FIRST MILE Velocity Nitro 2 Women's Running Shoes,womens,1,"7,149"
Puma,Feline Profoam Femme Women's Running Shoes,womens,2,"5,619"
Puma,Fuse 2.0 Women's Training Shoes,womens,6,"4,799"
Puma,SOFTRIDE Sophia Better Women's Running Shoes,womens,3,"5,399"
Puma,SOFTRIDE Ruby Better Women's Running Shoes,womens,2,"4,689"
Puma,PWR XX Nitro Women's Training Shoes,womens,5,"6,749"
Puma,Lex Women's Training Shoes,womens,3,"3,299"
Puma,SOFTRIDE Enzo Nxt Women's Running Shoes,womens,2,"3,299"
Puma,Liberate Nitro 2 Women's Running Shoes,womens,4,"7,699"
Puma,SOFTRIDE Remi Women's Running Shoes,womens,2,"3,119"
Puma,Infusion Women's Training Shoes,womens,1,"3,049"
Puma,SOFTRIDE One4all Women's Walking Shoes,womens,1,"3,049"
Puma,SOFTRIDE One4all Women's Walking Shoes,womens,1,"3,249"
Puma,SOFTRIDE Ruby Luxe Women's Running Shoes,womens,2,"3,499"
Puma,SOFTRIDE Ruby Luxe Women's Running Shoes,womens,2,"4,689"
Puma,Explore NITRO Mid GORE-TEX Women's Hiking Shoes,womens,2,"11,249"
Puma,Stewie 2 Water Women's Basketball Shoes,womens,1,"5,999"
